userId,billingCountry,transactionTime,product,price,amount,period
36268,India,1445009630,PRO,99.99,99.99,1
76718,India,1445030030,GURU,199.99,100.0,1
40433,India,1445047115,GURU,199.99,2015.9,12
27635,United Kingdom,1445085119,GURU,199.99,2015.9,12
36161,France,1445089147,BUSINESS,399.99,399.99,1
81647,India,1445113806,BUSINESS,399.99,399.99,1
88880,United Kingdom,1445126120,GURU,199.99,199.99,1
47778,United Kingdom,1445129819,GURU,199.99,2015.9,12
84957,United States,1445144700,PRO,99.99,99.99,1
38322,Canada,1445149355,GURU,199.99,199.99,1
2003,France,1445151428,PRO,99.99,99.99,1
38754,United Kingdom,1445152045,PRO,99.99,99.99,1
13663,Canada,1445154882,PRO,99.99,99.99,1
74912,United Kingdom,1445155439,GURU,199.99,2015.9,12
4019,India,1445155686,GURU,199.99,199.99,1
24180,France,1445157100,PRO,99.99,99.99,1
70720,United States,1445162529,PRO,99.99,79.99,1
285,United Kingdom,1445166501,PRO,99.99,99.99,1
42712,United States,1445166832,PRO,99.99,99.99,1
40140,United States,1445167224,PRO,99.99,49.99,1
74457,India,1445178521,PRO,99.99,49.99,1
60938,France,1445178913,GURU,199.99,2015.9,12
27667,India,1445182373,GURU,199.99,199.99,1
68905,India,1445184308,PRO,99.99,99.99,1
24598,United Kingdom,1445190582,GURU,199.99,100.0,1
68157,United Kingdom,1445191486,PRO,99.99,99.99,1
70380,Canada,1445191568,PRO,99.99,1007.9,12
40328,United States,1445197963,PRO,99.99,99.99,1
95027,United States,1445198984,PRO,99.99,79.99,1
30735,India,1445201279,BUSINESS,399.99,399.99,1
12403,Canada,1445201473,GURU,199.99,199.99,1
74804,United States,1445203841,PRO,99.99,99.99,1
15027,United Kingdom,1445235693,PRO,99.99,99.99,1
84216,United States,1445244330,BUSINESS,399.99,2015.95,12
96920,United Kingdom,1445248793,GURU,199.99,199.99,1
68524,Canada,1445248851,GURU,199.99,100.0,1
42309,Canada,1445255058,PRO,99.99,1007.9,12
61061,Canada,1445261328,PRO,99.99,79.99,1
9737,Canada,1445261966,BUSINESS,399.99,399.99,1
84934,India,1445262094,GURU,199.99,199.99,1
74736,United States,1445263401,PRO,99.99,99.99,1
50500,United States,1445264346,GURU,199.99,199.99,1
44933,India,1445265554,GURU,199.99,199.99,1
52582,United Kingdom,1445269524,PRO,99.99,79.99,1
65175,United Kingdom,1445270926,GURU,199.99,159.99,1
53539,Canada,1445278762,PRO,99.99,1007.9,12
18501,France,1445280865,PRO,99.99,99.99,1
1606,United Kingdom,1445284144,PRO,99.99,99.99,1
23030,United Kingdom,1445297567,BUSINESS,399.99,399.99,1
95868,United States,1445297761,GURU,199.99,199.99,1
87075,United Kingdom,1445297800,PRO,99.99,99.99,1
20087,United States,1445329888,PRO,99.99,99.99,1
26553,India,1445331951,BUSINESS,399.99,399.99,1
37858,United Kingdom,1445333007,PRO,99.99,99.99,1
28464,United States,1445337522,PRO,99.99,99.99,1
11205,United States,1445339950,PRO,99.99,1007.9,12
87807,United Kingdom,1445348097,GURU,199.99,199.99,1
58015,United Kingdom,1445350756,GURU,199.99,199.99,1
31978,India,1445353572,GURU,199.99,199.99,1
89180,United States,1445360467,PRO,99.99,99.99,1
64121,India,1445361336,GURU,199.99,2015.9,12
15827,Canada,1445376245,PRO,99.99,1007.9,12
5391,United States,1445381032,BUSINESS,399.99,319.99,1
71531,Canada,1445415651,GURU,199.99,199.99,1
74050,United Kingdom,1445415728,GURU,199.99,100.0,1
90743,India,1445428713,PRO,99.99,79.99,1
56045,United Kingdom,1445428798,PRO,99.99,99.99,1
77009,United Kingdom,1445430525,GURU,199.99,199.99,1
56463,United States,1445449320,PRO,99.99,1007.9,12
73052,United Kingdom,1445473317,PRO,99.99,503.95,12
57658,India,1445495869,PRO,99.99,99.99,1
34465,United States,1445496074,PRO,99.99,503.95,12
29119,United Kingdom,1445500458,PRO,99.99,99.99,1
46413,United States,1445502573,PRO,99.99,1007.9,12
87020,United Kingdom,1445504769,PRO,99.99,99.99,1
68489,France,1445511512,PRO,99.99,99.99,1
35053,United States,1445520297,PRO,99.99,99.99,1
91027,United Kingdom,1445522003,BUSINESS,399.99,399.99,1
94950,United Kingdom,1445524500,GURU,199.99,199.99,1
66651,United Kingdom,1445542859,GURU,199.99,199.99,1
54699,United States,1445545921,PRO,99.99,79.99,1
68169,India,1445548754,PRO,99.99,79.99,1
56289,United States,1445549929,PRO,99.99,99.99,1
33651,India,1445550784,PRO,99.99,99.99,1
36909,United States,1445556132,PRO,99.99,49.99,1
84030,France,1445569390,PRO,99.99,99.99,1
46481,United Kingdom,1445577953,PRO,99.99,99.99,1
27521,United States,1445588166,GURU,199.99,199.99,1
9078,United Kingdom,1445597549,PRO,99.99,99.99,1
94460,United Kingdom,1445600642,GURU,199.99,2015.9,12
97823,United States,1445601480,PRO,99.99,99.99,1
26574,United Kingdom,1445605183,PRO,99.99,99.99,1
57559,United Kingdom,1445608895,PRO,99.99,99.99,1
87707,India,1445611379,GURU,199.99,2015.9,12
22216,India,1445615730,PRO,99.99,1007.9,12
28292,United States,1445626666,BUSINESS,399.99,399.99,1
20657,India,1445638091,GURU,199.99,199.99,1
15743,United States,1445640761,GURU,199.99,199.99,1
29388,United Kingdom,1445641518,PRO,99.99,99.99,1
95292,United States,1445660531,PRO,99.99,99.99,1
39787,United States,1445687302,PRO,99.99,99.99,1
49570,United States,1445696920,PRO,99.99,99.99,1
17148,France,1445702485,GURU,199.99,199.99,1
54350,United Kingdom,1445712538,PRO,99.99,99.99,1
79120,United States,1445715857,PRO,99.99,99.99,1
82988,United States,1445727575,PRO,99.99,99.99,1
59642,United Kingdom,1445745395,GURU,199.99,199.99,1
3641,Canada,1445756191,PRO,99.99,99.99,1
83169,United Kingdom,1445757093,PRO,99.99,99.99,1
57415,India,1445759843,GURU,199.99,199.99,1
24018,India,1445776899,PRO,99.99,99.99,1
10239,United States,1445778210,GURU,199.99,199.99,1
36472,United States,1445788014,PRO,99.99,99.99,1
96187,United Kingdom,1445794422,GURU,199.99,199.99,1
21584,Canada,1445794710,PRO,99.99,99.99,1
18909,Canada,1445800458,GURU,199.99,199.99,1
93969,United States,1445802651,GURU,199.99,199.99,1
62422,United States,1445807239,PRO,99.99,99.99,1
31813,India,1445808252,GURU,199.99,199.99,1
81366,United States,1445809897,BUSINESS,399.99,399.99,1
55293,United Kingdom,1445815038,PRO,99.99,99.99,1
56326,India,1445815454,GURU,199.99,199.99,1
6232,United Kingdom,1445817230,PRO,99.99,49.99,1
53414,United Kingdom,1445820833,GURU,199.99,159.99,1
94488,Canada,1445832051,PRO,99.99,49.99,1
51507,United Kingdom,1445842516,BUSINESS,399.99,399.99,1
13197,United Kingdom,1445861081,PRO,99.99,99.99,1
94985,United Kingdom,1445861413,GURU,199.99,199.99,1
83710,United States,1445868292,BUSINESS,399.99,200.0,1
12633,Canada,1445869112,PRO,99.99,99.99,1
256,Canada,1445869848,PRO,99.99,99.99,1
62914,India,1445871232,GURU,199.99,199.99,1
995,United Kingdom,1445872382,PRO,99.99,1007.9,12
45977,India,1445874972,GURU,199.99,2015.9,12
87972,United States,1445877494,PRO,99.99,99.99,1
15672,United States,1445879861,GURU,199.99,199.99,1
30378,India,1445881729,GURU,199.99,199.99,1
63164,United States,1445882873,GURU,199.99,2015.9,12
74805,United Kingdom,1445888087,PRO,99.99,79.99,1
78093,India,1445897304,PRO,99.99,1007.9,12
34444,United Kingdom,1445902287,GURU,199.99,199.99,1
12265,France,1445909835,BUSINESS,399.99,399.99,1
48944,India,1445940802,GURU,199.99,199.99,1
20230,Canada,1445944347,PRO,99.99,99.99,1
377,France,1445954993,PRO,99.99,99.99,1
79131,United States,1445956810,PRO,99.99,99.99,1
69113,United States,1445968069,PRO,99.99,99.99,1
81288,United Kingdom,1445974799,GURU,199.99,2015.9,12
87744,United Kingdom,1445978737,GURU,199.99,199.99,1
23868,Canada,1445979025,PRO,99.99,99.99,1
39215,United States,1446012246,GURU,199.99,159.99,1
81784,Canada,1446029977,GURU,199.99,199.99,1
42129,India,1446033702,PRO,99.99,99.99,1
13456,Canada,1446048164,PRO,99.99,1007.9,12
66563,United Kingdom,1446052380,GURU,199.99,199.99,1
51695,India,1446063110,GURU,199.99,199.99,1
57237,Canada,1446105845,GURU,199.99,199.99,1
18093,United Kingdom,1446112180,GURU,199.99,199.99,1
14739,United States,1446114476,GURU,199.99,199.99,1
28602,India,1446117215,PRO,99.99,99.99,1
90612,Canada,1446119798,BUSINESS,399.99,399.99,1
60953,France,1446122902,GURU,199.99,199.99,1
62323,United States,1446161746,PRO,99.99,49.99,1
12474,India,1446164721,PRO,99.99,99.99,1
49023,United Kingdom,1446168175,PRO,99.99,99.99,1
51042,United States,1446182000,GURU,199.99,199.99,1
99539,United States,1446210579,PRO,99.99,99.99,1
73174,United Kingdom,1446210902,PRO,99.99,99.99,1
92263,India,1446212295,PRO,99.99,99.99,1
10608,United States,1446213613,GURU,199.99,199.99,1
62084,Canada,1446214045,GURU,199.99,2015.9,12
99120,United Kingdom,1446215085,GURU,199.99,199.99,1
44379,United Kingdom,1446215383,PRO,99.99,99.99,1
64250,France,1446220151,PRO,99.99,99.99,1
53409,Canada,1446222013,GURU,199.99,199.99,1
25848,United States,1446223749,PRO,99.99,1007.9,12
78907,United States,1446231536,GURU,199.99,199.99,1
37120,United States,1446233577,BUSINESS,399.99,399.99,1
21900,Canada,1446235749,BUSINESS,399.99,4031.9,12
4697,United Kingdom,1446237651,GURU,199.99,199.99,1
60976,Canada,1446238306,PRO,99.99,99.99,1
39313,United States,1446238394,GURU,199.99,199.99,1
81899,United States,1446246671,PRO,99.99,99.99,1
45419,United Kingdom,1446348189,GURU,199.99,100.0,1
26631,United Kingdom,1446362909,PRO,99.99,99.99,1
28420,United States,1446371160,PRO,99.99,99.99,1
6556,Canada,1446375062,GURU,199.99,199.99,1
45904,United Kingdom,1446381043,GURU,199.99,199.99,1
21486,United States,1446385446,GURU,199.99,199.99,1
48157,India,1446393388,PRO,99.99,99.99,1
59635,United Kingdom,1446397053,PRO,99.99,1007.9,12
26916,United States,1446402172,GURU,199.99,2015.9,12
56942,United Kingdom,1446403771,PRO,99.99,99.99,1
13420,United Kingdom,1446404557,GURU,199.99,100.0,1
49373,United Kingdom,1446405764,PRO,99.99,49.99,1
84329,India,1446406695,PRO,99.99,99.99,1
27818,India,1446408319,PRO,99.99,99.99,1
60352,India,1446414457,PRO,99.99,99.99,1
33155,India,1446446688,PRO,99.99,99.99,1
35837,United Kingdom,1446464868,PRO,99.99,99.99,1
1829,Canada,1446467234,BUSINESS,399.99,399.99,1
17671,United Kingdom,1446469186,PRO,99.99,99.99,1
84127,India,1446475535,PRO,99.99,99.99,1
79961,India,1446475760,PRO,99.99,806.32,12
93811,United States,1446476171,GURU,199.99,2015.9,12
38644,United Kingdom,1446477554,PRO,99.99,99.99,1
10641,United Kingdom,1446478518,PRO,99.99,99.99,1
18416,United Kingdom,1446481847,GURU,199.99,199.99,1
61929,Canada,1446498603,GURU,199.99,199.99,1
92581,United Kingdom,1446507942,BUSINESS,399.99,399.99,1
9523,India,1446509891,BUSINESS,399.99,399.99,1
5387,India,1446523352,PRO,99.99,99.99,1
91973,United Kingdom,1446541033,GURU,199.99,199.99,1
31582,Canada,1446543745,BUSINESS,399.99,4031.9,12
57047,United Kingdom,1446556204,PRO,99.99,503.95,12
4077,India,1446559091,PRO,99.99,99.99,1
58690,United Kingdom,1446568966,PRO,99.99,99.99,1
93259,United States,1446575441,PRO,99.99,99.99,1
37555,United Kingdom,1446585736,GURU,199.99,199.99,1
76786,India,1446595248,PRO,99.99,99.99,1
46339,France,1446602539,GURU,199.99,199.99,1
44504,France,1446617272,GURU,199.99,199.99,1
4804,India,1446631961,PRO,99.99,1007.9,12
80297,United States,1446636626,PRO,99.99,99.99,1
8492,India,1446638795,BUSINESS,399.99,399.99,1
53243,India,1446644249,PRO,99.99,99.99,1
46552,United States,1446648250,PRO,99.99,99.99,1
38038,India,1446656332,GURU,199.99,199.99,1
85943,United Kingdom,1446659993,PRO,99.99,99.99,1
44798,Canada,1446662172,GURU,199.99,199.99,1
75204,United States,1446665593,PRO,99.99,99.99,1
90364,United Kingdom,1446678098,BUSINESS,399.99,399.99,1
97582,India,1446691928,PRO,99.99,99.99,1
81645,India,1446692441,PRO,99.99,1007.9,12
66596,India,1446697956,GURU,199.99,199.99,1
42736,United States,1446708175,GURU,199.99,2015.9,12
34829,Canada,1446711557,PRO,99.99,99.99,1
13441,United States,1446717949,PRO,99.99,99.99,1
34312,United States,1446718564,BUSINESS,399.99,399.99,1
15783,United States,1446733309,GURU,199.99,199.99,1
79767,United Kingdom,1446735810,GURU,199.99,199.99,1
62113,United States,1446736147,GURU,199.99,199.99,1
93771,France,1446738110,GURU,199.99,199.99,1
10774,United States,1446739895,PRO,99.99,99.99,1
75434,United Kingdom,1446740345,PRO,99.99,1007.9,12
6805,United Kingdom,1446750171,PRO,99.99,99.99,1
5117,India,1446757510,BUSINESS,399.99,319.99,1
90927,Canada,1446759492,GURU,199.99,199.99,1
23455,United Kingdom,1446783333,PRO,99.99,99.99,1
39012,United Kingdom,1446793647,BUSINESS,399.99,399.99,1
21225,United Kingdom,1446796778,PRO,99.99,99.99,1
13448,India,1446803232,PRO,99.99,99.99,1
98379,India,1446811826,PRO,99.99,99.99,1
66957,United Kingdom,1446817561,PRO,99.99,1007.9,12
14407,United States,1446845763,BUSINESS,399.99,399.99,1
59939,United States,1446902157,PRO,99.99,99.99,1
44427,United States,1446902817,PRO,99.99,49.99,1
72525,India,1446912304,PRO,99.99,1007.9,12
4432,United States,1446913270,PRO,99.99,99.99,1
29832,United States,1446913687,GURU,199.99,2015.9,12
96588,United States,1446913897,PRO,99.99,99.99,1
98815,United Kingdom,1446918988,PRO,99.99,99.99,1
64812,France,1446950521,GURU,199.99,199.99,1
6306,India,1446951165,PRO,99.99,99.99,1
954,India,1446953006,BUSINESS,399.99,399.99,1
10232,India,1446953425,PRO,99.99,99.99,1
89711,France,1446965862,PRO,99.99,1007.9,12
98367,United States,1446974547,GURU,199.99,199.99,1
26548,United Kingdom,1446974815,GURU,199.99,199.99,1
31961,Canada,1446977757,PRO,99.99,99.99,1
13591,India,1446978114,PRO,99.99,99.99,1
3805,United States,1446997291,PRO,99.99,1007.9,12
42217,United Kingdom,1447001307,PRO,99.99,1007.9,12
69192,United Kingdom,1447003735,PRO,99.99,99.99,1
56452,India,1447017188,PRO,99.99,99.99,1
80421,United States,1447017372,PRO,99.99,99.99,1
85813,United Kingdom,1447017482,PRO,99.99,99.99,1
82567,United Kingdom,1447022902,PRO,99.99,99.99,1
46036,Canada,1447027506,GURU,199.99,199.99,1
55770,France,1447035103,GURU,199.99,199.99,1
75000,India,1447036318,PRO,99.99,99.99,1
27801,United Kingdom,1447037735,GURU,199.99,199.99,1
3332,United States,1447043273,GURU,199.99,199.99,1
47867,India,1447047753,GURU,199.99,199.99,1
9971,India,1447049890,GURU,199.99,199.99,1
53232,United Kingdom,1447051324,BUSINESS,399.99,399.99,1
67055,United Kingdom,1447054973,GURU,199.99,199.99,1
90512,France,1447055586,GURU,199.99,199.99,1
27897,United States,1447064961,PRO,99.99,49.99,1
82974,United States,1447066115,BUSINESS,399.99,4031.9,12
60654,United States,1447070384,PRO,99.99,79.99,1
15129,India,1447072005,PRO,99.99,79.99,1
24500,United States,1447098799,BUSINESS,399.99,399.99,1
75431,United States,1447108415,GURU,199.99,199.99,1
71697,United Kingdom,1447125832,GURU,199.99,100.0,1
15313,Canada,1447130700,PRO,99.99,99.99,1
22113,United Kingdom,1447153530,GURU,199.99,199.99,1
98743,United Kingdom,1447162884,GURU,199.99,199.99,1
7841,United Kingdom,1447163975,PRO,99.99,49.99,1
7566,United States,1447170362,GURU,199.99,2015.9,12
24924,United States,1447171020,PRO,99.99,99.99,1
82226,India,1447178050,GURU,199.99,2015.9,12
9518,France,1447178223,PRO,99.99,99.99,1
13290,United States,1447190584,GURU,199.99,199.99,1
4031,Canada,1447225434,PRO,99.99,99.99,1
33701,United States,1447229931,PRO,99.99,99.99,1
40266,Canada,1447235172,PRO,99.99,99.99,1
99493,United Kingdom,1447243824,GURU,199.99,199.99,1
21412,United States,1447247070,PRO,99.99,99.99,1
53989,United States,1447251529,PRO,99.99,79.99,1
7400,United States,1447253639,PRO,99.99,1007.9,12
6709,United Kingdom,1447254005,GURU,199.99,199.99,1
65102,France,1447254244,BUSINESS,399.99,399.99,1
8930,United Kingdom,1447262005,GURU,199.99,100.0,1
71291,United States,1447266105,GURU,199.99,199.99,1
57239,United Kingdom,1447272529,GURU,199.99,199.99,1
21546,United States,1447281186,PRO,99.99,79.99,1
96293,India,1447291623,GURU,199.99,199.99,1
93280,India,1447294721,GURU,199.99,199.99,1
7183,France,1447315687,PRO,99.99,99.99,1
15537,United States,1447323934,PRO,99.99,99.99,1
4653,United States,1447325169,PRO,99.99,99.99,1
44449,France,1447335718,GURU,199.99,199.99,1
63664,United Kingdom,1447337261,PRO,99.99,99.99,1
28219,United Kingdom,1447341608,PRO,99.99,99.99,1
17678,India,1447343914,PRO,99.99,99.99,1
78013,France,1447347009,PRO,99.99,99.99,1
71190,India,1447352250,PRO,99.99,1007.9,12
98122,India,1447354731,GURU,199.99,199.99,1
31805,United States,1447356829,BUSINESS,399.99,399.99,1
4238,France,1447361617,GURU,199.99,199.99,1
92056,United Kingdom,1447362277,GURU,199.99,199.99,1
62153,United States,1447364281,PRO,99.99,49.99,1
61718,Canada,1447369244,GURU,199.99,199.99,1
20938,United States,1447380816,PRO,99.99,99.99,1
15738,United Kingdom,1447388972,PRO,99.99,1007.9,12
8489,United Kingdom,1447402547,PRO,99.99,99.99,1
5974,United Kingdom,1447406028,PRO,99.99,99.99,1
59864,France,1447409698,PRO,99.99,99.99,1
5171,United Kingdom,1447410823,PRO,99.99,99.99,1
94335,India,1447412174,PRO,99.99,99.99,1
25215,France,1447418538,GURU,199.99,199.99,1
93356,France,1447424007,PRO,99.99,99.99,1
91822,India,1447425537,PRO,99.99,1007.9,12
60952,India,1447428145,GURU,199.99,199.99,1
4393,United States,1447428412,GURU,199.99,199.99,1
18989,India,1447444439,GURU,199.99,199.99,1
60306,United Kingdom,1447446862,PRO,99.99,99.99,1
18330,United Kingdom,1447448894,GURU,199.99,199.99,1
56035,United States,1447495436,PRO,99.99,99.99,1
54646,United States,1447503985,PRO,99.99,99.99,1
18747,United States,1447511131,PRO,99.99,49.99,1
3812,United States,1447516485,BUSINESS,399.99,4031.9,12
57065,United States,1447532634,GURU,199.99,199.99,1
11068,United Kingdom,1447554454,BUSINESS,399.99,399.99,1
80811,United States,1447560560,GURU,199.99,199.99,1
32785,India,1447564063,PRO,99.99,99.99,1
49707,India,1447566246,PRO,99.99,99.99,1
88693,France,1447566639,PRO,99.99,99.99,1
76375,United Kingdom,1447570622,GURU,199.99,199.99,1
20301,United States,1447570924,PRO,99.99,99.99,1
84161,India,1447580588,PRO,99.99,99.99,1
10772,India,1447581460,PRO,99.99,99.99,1
59593,India,1447582820,PRO,99.99,99.99,1
51649,India,1447585901,PRO,99.99,99.99,1
68723,United Kingdom,1447586978,PRO,99.99,99.99,1
64733,United Kingdom,1447588630,GURU,199.99,199.99,1
32346,United Kingdom,1447588977,PRO,99.99,99.99,1
99175,United States,1447593088,BUSINESS,399.99,399.99,1
98123,Canada,1447597797,PRO,99.99,1007.9,12
65584,United States,1447607829,PRO,99.99,99.99,1
8568,India,1447613835,GURU,199.99,199.99,1
57166,Canada,1447614177,PRO,99.99,99.99,1
32968,France,1447617482,PRO,99.99,99.99,1
67929,India,1447626182,GURU,199.99,199.99,1
56926,France,1447628265,PRO,99.99,99.99,1
35471,India,1447663579,PRO,99.99,99.99,1
84634,United Kingdom,1447670130,PRO,99.99,99.99,1
39788,United States,1447677594,GURU,199.99,199.99,1
77447,Canada,1447680165,PRO,99.99,99.99,1
48728,India,1447687323,PRO,99.99,99.99,1
57248,United Kingdom,1447688418,BUSINESS,399.99,399.99,1
20050,India,1447690440,PRO,99.99,1007.9,12
53249,United States,1447702072,PRO,99.99,99.99,1
36628,United Kingdom,1447714773,PRO,99.99,99.99,1
3992,Canada,1447719808,BUSINESS,399.99,399.99,1
89670,United Kingdom,1447745985,PRO,99.99,99.99,1
75035,United States,1447777348,PRO,99.99,99.99,1
53938,United States,1447790028,GURU,199.99,199.99,1
51665,France,1447791303,PRO,99.99,79.99,1
88880,United Kingdom,1447804520,GURU,199.99,159.99,1
78274,United Kingdom,1447812332,GURU,199.99,199.99,1
22897,United Kingdom,1447830947,GURU,199.99,2015.9,12
70720,United States,1447840929,PRO,99.99,99.99,1
73038,India,1447856113,PRO,99.99,99.99,1
68157,United Kingdom,1447869886,GURU,199.99,199.99,1
95027,United States,1447877384,PRO,99.99,99.99,1
4381,Canada,1447877957,PRO,99.99,99.99,1
71449,United States,1447879615,PRO,99.99,99.99,1
12403,Canada,1447879873,GURU,199.99,199.99,1
42143,United Kingdom,1447882348,GURU,199.99,199.99,1
54552,India,1447899198,PRO,99.99,99.99,1
15027,United Kingdom,1447914093,PRO,99.99,99.99,1
11277,United Kingdom,1447922184,PRO,99.99,99.99,1
58877,France,1447923717,BUSINESS,399.99,399.99,1
68524,Canada,1447927251,GURU,199.99,100.0,1
61465,United Kingdom,1447928563,PRO,99.99,1007.9,12
66821,India,1447934401,GURU,199.99,199.99,1
10262,India,1447937772,GURU,199.99,199.99,1
61061,Canada,1447939728,PRO,99.99,79.99,1
50500,United States,1447942746,GURU,199.99,199.99,1
60684,India,1447945233,PRO,99.99,99.99,1
38846,United States,1447945622,BUSINESS,399.99,4031.9,12
52582,United Kingdom,1447947924,PRO,99.99,99.99,1
97455,United States,1447949514,BUSINESS,399.99,4031.9,12
36467,United States,1447957359,GURU,199.99,199.99,1
25155,United Kingdom,1447957883,PRO,99.99,99.99,1
1606,United Kingdom,1447962544,PRO,99.99,99.99,1
14995,United States,1447975504,PRO,99.99,99.99,1
87075,United Kingdom,1447976200,GURU,199.99,199.99,1
61933,India,1447981902,PRO,99.99,1007.9,12
76456,United Kingdom,1447982918,PRO,99.99,99.99,1
28818,Canada,1447989550,GURU,199.99,199.99,1
67921,India,1448002037,PRO,99.99,99.99,1
20087,United States,1448008288,PRO,99.99,1007.9,12
26553,India,1448010351,BUSINESS,399.99,399.99,1
28464,United States,1448015922,PRO,99.99,99.99,1
31978,India,1448031972,GURU,199.99,199.99,1
24559,India,1448034119,GURU,199.99,199.99,1
95896,United States,1448049281,GURU,199.99,199.99,1
95966,United Kingdom,1448058271,PRO,99.99,806.32,12
5391,United States,1448059432,PRO,99.99,99.99,1
16294,United Kingdom,1448074490,GURU,199.99,199.99,1
28978,United States,1448084282,PRO,99.99,79.99,1
26875,Canada,1448102742,GURU,199.99,199.99,1
90743,India,1448107113,PRO,99.99,79.99,1
32408,United Kingdom,1448148196,PRO,99.99,1007.9,12
73010,United Kingdom,1448173539,PRO,99.99,99.99,1
57658,India,1448174269,PRO,99.99,99.99,1
29119,United Kingdom,1448178858,PRO,99.99,99.99,1
87020,United Kingdom,1448183169,PRO,99.99,99.99,1
71538,United Kingdom,1448184049,GURU,199.99,199.99,1
6181,United Kingdom,1448186028,PRO,99.99,79.99,1
52514,United Kingdom,1448195304,PRO,99.99,99.99,1
2710,United Kingdom,1448197955,PRO,99.99,99.99,1
35053,United States,1448198697,PRO,99.99,99.99,1
19631,United States,1448201723,GURU,199.99,2015.9,12
90887,United Kingdom,1448206062,PRO,99.99,99.99,1
11329,Canada,1448206533,BUSINESS,399.99,399.99,1
12306,United Kingdom,1448213593,GURU,199.99,199.99,1
14316,United States,1448214517,PRO,99.99,99.99,1
92900,United Kingdom,1448218380,PRO,99.99,99.99,1
91548,Canada,1448224813,PRO,99.99,99.99,1
1621,United States,1448227401,BUSINESS,399.99,4031.9,12
36909,United States,1448234532,PRO,99.99,49.99,1
46481,United Kingdom,1448256353,PRO,99.99,99.99,1
10354,India,1448269204,GURU,199.99,199.99,1
9078,United Kingdom,1448275949,PRO,99.99,99.99,1
97823,United States,1448279880,PRO,99.99,99.99,1
20416,United Kingdom,1448280021,PRO,99.99,79.99,1
43734,United States,1448282658,PRO,99.99,99.99,1
88949,United Kingdom,1448292101,PRO,99.99,99.99,1
10633,France,1448295924,PRO,99.99,99.99,1
42995,United States,1448302651,PRO,99.99,1007.9,12
28292,United States,1448305066,BUSINESS,399.99,399.99,1
20657,India,1448316491,GURU,199.99,199.99,1
15743,United States,1448319161,PRO,99.99,1007.9,12
29388,United Kingdom,1448319918,PRO,99.99,99.99,1
55475,United States,1448334420,PRO,99.99,99.99,1
63816,United States,1448353339,PRO,99.99,99.99,1
39787,United States,1448365702,PRO,99.99,99.99,1
35812,United States,1448383939,GURU,199.99,159.99,1
16203,United States,1448385049,GURU,199.99,199.99,1
82988,United States,1448405975,PRO,99.99,99.99,1
35914,Canada,1448420985,GURU,199.99,199.99,1
3641,Canada,1448434591,PRO,99.99,99.99,1
93431,India,1448435289,PRO,99.99,99.99,1
57415,India,1448438243,PRO,99.99,99.99,1
11630,United States,1448446203,GURU,199.99,199.99,1
42536,United States,1448447989,BUSINESS,399.99,399.99,1
8828,France,1448448780,BUSINESS,399.99,399.99,1
3460,United Kingdom,1448451126,PRO,99.99,99.99,1
4951,Canada,1448451488,PRO,99.99,99.99,1
93969,United States,1448481051,PRO,99.99,99.99,1
34636,France,1448485378,GURU,199.99,199.99,1
43733,France,1448491645,PRO,99.99,49.99,1
24839,Canada,1448491843,PRO,99.99,99.99,1
56326,India,1448493854,GURU,199.99,199.99,1
50674,France,1448499161,PRO,99.99,1007.9,12
53414,United Kingdom,1448499233,GURU,199.99,159.99,1
68854,France,1448524634,GURU,199.99,199.99,1
53074,United Kingdom,1448527520,PRO,99.99,99.99,1
15691,India,1448531023,PRO,99.99,1007.9,12
46716,United States,1448534300,PRO,99.99,1007.9,12
13197,United Kingdom,1448539481,PRO,99.99,99.99,1
94985,United Kingdom,1448539813,GURU,199.99,199.99,1
38961,Canada,1448541859,GURU,199.99,199.99,1
73295,United Kingdom,1448545375,GURU,199.99,199.99,1
83710,United States,1448546692,BUSINESS,399.99,200.0,1
55616,United States,1448548019,GURU,199.99,199.99,1
256,Canada,1448548248,PRO,99.99,99.99,1
62914,India,1448549632,GURU,199.99,199.99,1
87972,United States,1448555894,PRO,99.99,99.99,1
30378,India,1448560129,GURU,199.99,199.99,1
8486,United States,1448560492,PRO,99.99,99.99,1
14647,India,1448565788,PRO,99.99,99.99,1
74805,United Kingdom,1448566487,PRO,99.99,79.99,1
57803,France,1448566524,PRO,99.99,1007.9,12
72452,France,1448576018,PRO,99.99,1007.9,12
51431,United States,1448577805,GURU,199.99,199.99,1
45575,United Kingdom,1448579668,GURU,199.99,2015.9,12
34444,United Kingdom,1448580687,GURU,199.99,199.99,1
72838,United Kingdom,1448596215,GURU,199.99,199.99,1
97391,United Kingdom,1448617519,PRO,99.99,99.99,1
30392,India,1448622472,PRO,99.99,99.99,1
28642,United Kingdom,1448629275,PRO,99.99,79.99,1
46653,United States,1448631325,PRO,99.99,99.99,1
79131,United States,1448635210,PRO,99.99,99.99,1
93745,United Kingdom,1448636494,PRO,99.99,99.99,1
87915,United States,1448642241,GURU,199.99,1612.72,12
26375,United Kingdom,1448643531,PRO,99.99,99.99,1
69113,United States,1448646469,PRO,99.99,99.99,1
860,India,1448651376,GURU,199.99,199.99,1
94865,France,1448655424,PRO,99.99,99.99,1
2781,France,1448656431,BUSINESS,399.99,399.99,1
87744,United Kingdom,1448657137,PRO,99.99,99.99,1
39215,United States,1448690646,GURU,199.99,159.99,1
85596,France,1448693758,PRO,99.99,99.99,1
